geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL,subgroep,sample,sd
Raalte,Totaal,Totaal,Tweeoudergezin,50% - 60%,c30_age_left_parents,208,24.09134615,79.92005633,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Totaal,Tweeoudergezin,60% - 70%,c30_age_left_parents,208,23.70673077,90.28983705,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Totaal,Tweeoudergezin,70% - 80%,c30_age_left_parents,208,23.63942308,102.3950119,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Totaal,Tweeoudergezin,80% - 90%,c30_age_left_parents,208,22.24038462,120.1720193,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Totaal,Tweeoudergezin,90% - 100%,c30_age_left_parents,206,21.18932039,175.6743812,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,204,23.86764706,28.77989672,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,204,24.36764706,44.75102126,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Totaal,20% - 30%,c30_age_left_parents,204,24.56862745,54.16648262,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Totaal,30% - 40%,c30_age_left_parents,204,24.85294118,62.2926279,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,204,24.0245098,71.03469709,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,204,24.27941176,79.86665192,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,202,23.47029703,89.95012524,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,202,23.56435644,101.5668053,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,202,22.22772277,118.4932562,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,202,21.22277228,170.5151061,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Tweeoudergezin,0% - 10%,c30_age_left_parents,192,24.15625,30.47620322,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Tweeoudergezin,10% - 20%,c30_age_left_parents,192,24.33854167,45.91076535,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Tweeoudergezin,20% - 30%,c30_age_left_parents,192,24.859375,54.98878933,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Tweeoudergezin,30% - 40%,c30_age_left_parents,192,24.80729167,62.99767463,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Tweeoudergezin,40% - 50%,c30_age_left_parents,192,24.109375,71.73383428,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Tweeoudergezin,50% - 60%,c30_age_left_parents,191,24.27686404,80.17671659,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Tweeoudergezin,60% - 70%,c30_age_left_parents,190,23.62105263,90.26218465,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,190,23.67368421,101.9017996,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,190,22.24210526,118.9330578,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Totaal,Zonder migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,190,21.26315789,171.8244962,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Totaal,0% - 10%,c30_age_left_parents,116,24.30172414,24.76434617,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Totaal,10% - 20%,c30_age_left_parents,116,25.39655172,42.67296103,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Totaal,20% - 30%,c30_age_left_parents,116,25.79310345,52.46601014,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Totaal,30% - 40%,c30_age_left_parents,115,25.86343013,60.90337008,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Totaal,40% - 50%,c30_age_left_parents,114,25.44736842,69.5955903,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Totaal,50% - 60%,c30_age_left_parents,114,25.57017544,78.40210629,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Totaal,60% - 70%,c30_age_left_parents,114,24.57017544,88.69804777,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Totaal,70% - 80%,c30_age_left_parents,114,24.64035088,101.4838833,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Totaal,80% - 90%,c30_age_left_parents,114,23.51754386,118.6366312,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Totaal,90% - 100%,c30_age_left_parents,114,21.75438596,172.1544211,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Tweeoudergezin,0% - 10%,c30_age_left_parents,108,24.86111111,27.04025202,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Tweeoudergezin,10% - 20%,c30_age_left_parents,108,25.61111111,44.65657179,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Tweeoudergezin,20% - 30%,c30_age_left_parents,108,26.05555556,54.15342461,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Tweeoudergezin,30% - 40%,c30_age_left_parents,108,25.9537037,62.25388692,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Tweeoudergezin,40% - 50%,c30_age_left_parents,108,25.2037037,71.15467188,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Tweeoudergezin,50% - 60%,c30_age_left_parents,108,25.7037037,79.68335196,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Tweeoudergezin,60% - 70%,c30_age_left_parents,106,24.6509434,90.31442068,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Tweeoudergezin,70% - 80%,c30_age_left_parents,106,24.58490566,102.9377908,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Tweeoudergezin,80% - 90%,c30_age_left_parents,106,23.58490566,119.8763441,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Totaal,Tweeoudergezin,90% - 100%,c30_age_left_parents,106,21.77358491,173.656999,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,104,24.56730769,25.92193913,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,104,25.51923077,43.23773389,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Totaal,20% - 30%,c30_age_left_parents,104,25.88461538,52.57062608,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Totaal,30% - 40%,c30_age_left_parents,104,26.08653846,61.03130669,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,104,25.46153846,69.67243988,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,104,25.63461538,78.57881636,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,104,24.47115385,88.45240748,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,104,24.68269231,100.9399581,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,104,23.43269231,117.7019648,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,102,21.90196078,169.925308,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Tweeoudergezin,0% - 10%,c30_age_left_parents,98,25.16326531,28.26317644,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Tweeoudergezin,10% - 20%,c30_age_left_parents,98,25.65306122,45.12995097,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Tweeoudergezin,20% - 30%,c30_age_left_parents,98,26.2244898,54.38048705,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Tweeoudergezin,30% - 40%,c30_age_left_parents,98,26.23469388,62.47396084,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Tweeoudergezin,40% - 50%,c30_age_left_parents,98,25,71.33273225,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Tweeoudergezin,50% - 60%,c30_age_left_parents,97,25.84536082,79.70642785,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Tweeoudergezin,60% - 70%,c30_age_left_parents,97,24.55670103,89.83619985,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,97,24.58762887,102.144733,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,97,23.49484536,118.6469481,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Mannen,Zonder migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,97,21.91752577,170.4113225,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Totaal,0% - 10%,c30_age_left_parents,109,22.32727273,30.64698532,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Totaal,10% - 20%,c30_age_left_parents,108,23.05555556,45.86676212,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Totaal,20% - 30%,c30_age_left_parents,108,23.52777778,55.41100402,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Totaal,30% - 40%,c30_age_left_parents,108,23.33333333,63.48148931,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Totaal,40% - 50%,c30_age_left_parents,108,22.67592593,72.10068788,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Totaal,50% - 60%,c30_age_left_parents,108,22.87037037,80.70175235,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Totaal,60% - 70%,c30_age_left_parents,108,22.56481481,91.37214547,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Totaal,70% - 80%,c30_age_left_parents,108,22.42592593,102.6177443,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Totaal,80% - 90%,c30_age_left_parents,108,20.84259259,121.0559388,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Totaal,90% - 100%,c30_age_left_parents,108,20.57407407,179.384399,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Tweeoudergezin,0% - 10%,c30_age_left_parents,102,22.73529412,32.10828882,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Tweeoudergezin,10% - 20%,c30_age_left_parents,102,23.28431373,46.73282405,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Tweeoudergezin,20% - 30%,c30_age_left_parents,102,23.34313725,55.8847931,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Tweeoudergezin,30% - 40%,c30_age_left_parents,100,23.51,63.91892587,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Tweeoudergezin,40% - 50%,c30_age_left_parents,100,22.76,72.38928323,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Tweeoudergezin,50% - 60%,c30_age_left_parents,100,22.73,80.55562398,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Tweeoudergezin,60% - 70%,c30_age_left_parents,100,22.75,90.85950725,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Tweeoudergezin,70% - 80%,c30_age_left_parents,100,22.59,102.2143934,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Tweeoudergezin,80% - 90%,c30_age_left_parents,100,20.85,120.7066858,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Totaal,Tweeoudergezin,90% - 100%,c30_age_left_parents,100,20.55,177.7964138,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,100,22.55,31.93325913,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,100,23.13,46.52045451,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Totaal,20% - 30%,c30_age_left_parents,100,23.41,55.67005766,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Totaal,30% - 40%,c30_age_left_parents,100,23.38,63.64076524,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,99,22.70707071,72.47952217,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,99,23.03030303,80.92379674,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,99,22.5959596,91.28471656,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,99,22.34343434,102.0980098,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,99,21.02020202,119.4325894,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,99,20.58585859,171.5184067,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,0% - 10%,c30_age_left_parents,94,22.86170213,32.8474385,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,10% - 20%,c30_age_left_parents,94,23.20212766,46.75525548,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,20% - 30%,c30_age_left_parents,94,23.29787234,55.57952769,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,30% - 40%,c30_age_left_parents,94,23.55319149,63.49547285,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,40% - 50%,c30_age_left_parents,94,22.81914894,72.22260918,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,50% - 60%,c30_age_left_parents,94,22.84042553,80.58586207,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,60% - 70%,c30_age_left_parents,93,22.74193548,90.68870896,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,93,22.68817204,101.6521806,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,93,20.96774194,119.2277101,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Raalte,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,93,20.58064516,173.2984515,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Totaal,0% - 10%,c30_age_left_parents,122,24.86885246,20.5313702,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Totaal,10% - 20%,c30_age_left_parents,122,25.35245902,37.22252647,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Totaal,20% - 30%,c30_age_left_parents,122,24.98360656,46.11570633,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Totaal,30% - 40%,c30_age_left_parents,122,25.47540984,51.84160252,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Totaal,40% - 50%,c30_age_left_parents,122,25.43442623,57.42716559,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Totaal,50% - 60%,c30_age_left_parents,122,25.19672131,63.75415896,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Totaal,60% - 70%,c30_age_left_parents,122,25.32786885,71.99774919,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Totaal,70% - 80%,c30_age_left_parents,122,24.68032787,81.72935501,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Totaal,80% - 90%,c30_age_left_parents,120,24.30833333,96.64177322,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Totaal,90% - 100%,c30_age_left_parents,120,23.71666667,142.7509266,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Tweeoudergezin,0% - 10%,c30_age_left_parents,120,25.24166667,21.62104658,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Tweeoudergezin,10% - 20%,c30_age_left_parents,118,25.33050847,38.3090981,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Tweeoudergezin,20% - 30%,c30_age_left_parents,118,25.04237288,46.88708381,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Tweeoudergezin,30% - 40%,c30_age_left_parents,118,25.65254237,52.44437238,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Tweeoudergezin,40% - 50%,c30_age_left_parents,118,25.3559322,58.1179882,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Tweeoudergezin,50% - 60%,c30_age_left_parents,118,25.19491525,64.31420229,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Tweeoudergezin,60% - 70%,c30_age_left_parents,118,25.30508475,72.46917171,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Tweeoudergezin,70% - 80%,c30_age_left_parents,118,24.51694915,82.11659139,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Tweeoudergezin,80% - 90%,c30_age_left_parents,118,24.44915254,97.12032214,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Totaal,Tweeoudergezin,90% - 100%,c30_age_left_parents,118,23.6779661,143.3259213,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Zonder migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,119,25.04477401,20.81381196,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Zonder migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,118,25.38983051,37.8820958,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Zonder migratieachtergrond,Totaal,20% - 30%,c30_age_left_parents,118,24.99152542,46.48790671,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Zonder migratieachtergrond,Totaal,30% - 40%,c30_age_left_parents,118,25.6440678,52.00416267,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Zonder migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,118,25.41525424,57.46138088,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Zonder migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,118,25.26271186,63.69016832,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Zonder migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,118,25.48305085,71.90917476,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Zonder migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,118,24.71186441,81.37453883,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Zonder migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,118,24.21186441,95.94714688,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Staphorst,Totaal,Zonder migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,118,23.81355932,142.5723664,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
